# author: Hannah Earnshaw# source: # date_created: 2026-01-28# date_modified: 2026-01-28# status: esimated# orig_filename: mirror_reflectivity.csv (24nm)# wavelength_unit: nm wavelength    reflection110	72.2532
457	90.6142
458	90.6117
459	90.6093
460	90.6071
461	90.605
462	90.603
463	90.6011
464	90.5994
465	90.5978
466	90.5963
467	90.595
468	90.5937
469	90.5926
470	90.5916
471	90.5907
472	90.5899
473	90.5893
474	90.5887
475	90.5882
476	90.5879
477	90.5873
478	90.5843
479	90.5814
480	90.5786
481	90.5759
482	90.5734
483	90.5709
484	90.5686
485	90.5664
486	90.5643
487	90.5623
488	90.5605
489	90.5587
490	90.557
491	90.5555
492	90.554
493	90.5527
494	90.5514
495	90.5503
496	90.5492
497	90.5482
498	90.5474
499	90.5466
500	90.5459
501	90.5453
502	90.5448
503	90.5444
504	90.5441
505	90.5438
506	90.5437
507	90.5436
508	90.5436
509	90.5437
510	90.5439
511	90.5441
512	90.5444
513	90.5448
514	90.5453
515	90.5459
516	90.5465
517	90.5448
518	90.5395
519	90.5344
520	90.5293
521	90.5244
522	90.5196
523	90.5149
524	90.5103
525	90.5059
526	90.5015
527	90.4973
528	90.4932
529	90.4892
530	90.4853
531	90.4815
532	90.4778
533	90.4743
534	90.4708
535	90.4674
536	90.4641
537	90.461
538	90.4579
539	90.455
540	90.4521
541	90.4493
542	90.4466
543	90.444
544	90.4415
545	90.4391
546	90.4368
547	90.4345
548	90.4324
549	90.4303
550	90.4284
551	90.4265
552	90.4247
553	90.423
554	90.4213
555	90.4198
556	90.4183
557	90.4169
558	90.4156
559	90.4144
560	90.4132
561	90.4121
562	90.4111
563	90.4102
564	90.4054
565	90.3956
566	90.3859
567	90.3764
568	90.3669
569	90.3577
570	90.3485
571	90.3395
572	90.3306
573	90.3219
574	90.3132
575	90.3047
576	90.2963
577	90.2881
578	90.28
579	90.272
580	90.2641
581	90.2563
582	90.2486
583	90.2411
584	90.2337
585	90.2264
586	90.2192
587	90.2121
588	90.2051
589	90.1983
590	90.1915
591	90.1849
592	90.1784
593	90.1719
594	90.1656
595	90.1594
596	90.1533
597	90.1473
598	90.1414
599	90.1356
600	90.1298
601	90.1242
602	90.1187
603	90.1133
604	90.108
605	90.1027
606	90.0976
607	90.0925
608	90.0876
609	90.0827
610	90.0779
611	90.0733
612	90.0687
613	90.0641
614	90.0597
615	90.0554
616	90.0511
617	90.047
618	90.0429
619	90.0389
620	90.0343
621	90.0208
622	90.0075
623	89.9943
624	89.9813
625	89.9684
626	89.9556
627	89.943
628	89.9305
629	89.9181
630	89.9059
631	89.8938
632	89.8818
633	89.87
634	89.8583
635	89.8467
636	89.8352
637	89.8239
638	89.8127
639	89.8016
640	89.7906
641	89.7798
642	89.7691
643	89.7585
644	89.748
645	89.7376
646	89.7273
647	89.7172
648	89.7071
649	89.6972
650	89.6874
651	89.6777
652	89.6681
653	89.6534
654	89.637
655	89.6207
656	89.6046
657	89.5886
658	89.5728
659	89.5571
660	89.5415
661	89.526
662	89.5107
663	89.4955
664	89.4804
665	89.4655
666	89.4507
667	89.436
668	89.4214
669	89.407
670	89.3926
671	89.3784
672	89.3644
673	89.3504
674	89.3366
675	89.3229
676	89.3093
677	89.2958
678	89.2824
679	89.2692
680	89.256
681	89.243
682	89.2301
683	89.2173
684	89.2046
685	89.192
686	89.1795
687	89.1672
688	89.1549
689	89.141
690	89.1196
691	89.0983
692	89.0772
693	89.0562
694	89.0353
695	89.0146
696	88.9941
697	88.9736
698	88.9533
699	88.9332
700	88.9132
701	88.8933
702	88.8735
703	88.8539
704	88.8344
705	88.815
706	88.7958
707	88.7767
708	88.7577
709	88.7389
710	88.7202
711	88.7016
712	88.6831
713	88.6648
714	88.6466
715	88.6285
716	88.6105
717	88.5927
718	88.575
719	88.5574
720	88.5399
721	88.5225
722	88.5053
723	88.4882
724	88.4712
725	88.4543
726	88.4375
727	88.4208
728	88.4043
729	88.3879
730	88.3588
731	88.3239
732	88.2891
733	88.2545
734	88.22
735	88.1857
736	88.1515
737	88.1174
738	88.0834
739	88.0497
740	88.016
741	87.9825
742	87.9491
743	87.9159
744	87.8828
745	87.8498
746	87.8169
747	87.7842
748	87.7517
749	87.7193
750	87.687
751	87.6548
752	87.6228
753	87.5909
754	87.5591
755	87.5275
756	87.496
757	87.4647
758	87.4334
759	87.4023
760	87.3714
761	87.3405
762	87.3098
763	87.2792
764	87.2488
765	87.2185
766	87.1883
767	87.1582
768	87.1283
769	87.0985
770	87.0688
771	87.0392
772	87.0098
773	86.9805
774	86.9513
775	86.9211
776	86.8794
777	86.8376
778	86.7959
779	86.7541
780	86.7124
781	86.6706
782	86.6288
783	86.5871
784	86.5453
785	86.5036
786	86.4618
787	86.42
788	86.3783
789	86.3365
790	86.2948
791	86.253
792	86.2113
793	86.1695
794	86.1278
795	86.0918
796	86.0763
797	86.0607
798	86.0451
799	86.0294
800	86.0137
801	85.998
802	85.9823
803	85.9665
804	85.9507
805	85.9349
806	85.9191
807	85.9032
808	85.8872
809	85.8713
810	85.8553
811	85.8393
812	85.8233
813	85.8072
814	85.7911
815	85.775
816	85.7653
817	85.7702
818	85.7751
819	85.78
820	85.7849
821	85.7898
822	85.7947
823	85.7997
824	85.8046
825	85.8096
826	85.8145
827	85.8195
828	85.8245
829	85.8295
830	85.8345
831	85.8395
832	85.8445
833	85.8496
834	85.8546
835	85.8597
836	85.8647
837	85.8698
838	85.8816
839	85.9123
840	85.9431
841	85.974
842	86.005
843	86.0361
844	86.0673
845	86.0986
846	86.1299
847	86.1613
848	86.1928
849	86.2244
850	86.2561
851	86.2879
852	86.3198
853	86.3517
854	86.3838
855	86.4159
856	86.4481
857	86.4804
858	86.5128
859	86.5453
860	86.5778
861	86.6105
862	86.6432
863	86.676
864	86.7089
865	86.7419
866	86.775
867	86.8082
868	86.8415
869	86.8748
870	86.9083
871	86.9418
872	86.9754
873	87.0091
874	87.0429
875	87.0768
876	87.1108
877	87.1449
878	87.179
879	87.2133
880	87.2476
881	87.282
882	87.3166
883	87.3512
884	87.3859
885	87.4207
886	87.4702
887	87.5427
888	87.6151
889	87.6875
890	87.7599
891	87.8323
892	87.9046
893	87.9769
894	88.0491
895	88.1213
896	88.1935
897	88.2657
898	88.3378
899	88.4098
900	88.4818
901	88.5538
902	88.6257
903	88.6976
904	88.7695
905	88.8412
906	88.913
907	88.9847
908	89.0563
909	89.1279
910	89.1995
911	89.271
912	89.3433
913	89.417
914	89.4906
915	89.564
916	89.6373
917	89.7104
918	89.7834
919	89.8561
920	89.9288
921	90.0012
922	90.0735
923	90.1456
924	90.2176
925	90.2894
926	90.361
927	90.4325
928	90.5038
929	90.575
930	90.6459
931	90.7167
932	90.7873
933	90.8578
934	90.9281
935	90.9982
936	91.0682
937	91.138
938	91.2076
939	91.277
940	91.3398
941	91.3998
942	91.4595
943	91.5189
944	91.578
945	91.6368
946	91.6953
947	91.7535
948	91.8115
949	91.8691
950	91.9265
951	91.9835
952	92.0403
953	92.0968
954	92.153
955	92.209
956	92.2647
957	92.32
958	92.3751
959	92.43
960	92.4845
961	92.5388
962	92.5928
963	92.6466
964	92.7001
965	92.7533
966	92.8062
967	92.8589
968	92.9113
969	92.9544
970	92.9819
971	93.0092
972	93.0365
973	93.0636
974	93.0906
975	93.1175
976	93.1442
977	93.1708
978	93.1974
979	93.2238
980	93.2501
981	93.2762
982	93.3023
983	93.3282
984	93.354
985	93.3798
986	93.4054
987	93.4308
988	93.4562
989	93.4815
990	93.5066
991	93.5317
992	93.5566
993	93.5815
994	93.6062
995	93.6308
996	93.6553
997	93.6797
998	93.704
999	93.7282
1000	93.7517
1001	93.7713
1002	93.7908
1003	93.8103
1004	93.8296
1005	93.8489
1006	93.8682
1007	93.8873
1008	93.9064
1009	93.9254
1010	93.9443
1011	93.9632
1012	93.982
1013	94.0007
1014	94.0194
1015	94.038
1016	94.0565
1017	94.0749
1018	94.0933
1019	94.1116
1020	94.1299
1021	94.1481
1022	94.1662
1023	94.1842
1024	94.2022
1025	94.2201
1026	94.2379
1027	94.2557
1028	94.2734
1029	94.2911
1030	94.3087
1031	94.3262
1032	94.3436
1033	94.361
1034	94.377
1035	94.3926
1036	94.4081
1037	94.4236
1038	94.439
1039	94.4544
1040	94.4697
1041	94.485
1042	94.5002
1043	94.5153
1044	94.5304
1045	94.5455
1046	94.5605
1047	94.5754
1048	94.5903
1049	94.6052
1050	94.6199
1051	94.6347
1052	94.6494
1053	94.664
1054	94.6786
1055	94.6931
1056	94.7076
1057	94.7221
1058	94.7365
1059	94.7508
1060	94.7651
1061	94.7793
1062	94.7935
1063	94.8077
1064	94.8218
1065	94.8358
1066	94.8498
1067	94.8638
1068	94.8777
1069	94.8916
1070	94.9054
1071	94.9192
1072	94.9329
1073	94.9466
1074	94.9602
1075	94.9738
1076	94.9873
1077	95.0008
1078	95.0142
1079	95.0276
1080	95.041
1081	95.0543
1082	95.0676
1083	95.0808
1084	95.094
1085	95.1071
1086	95.1202
1087	95.1332
1088	95.1463
1089	95.1592
1090	95.1721
1091	95.185
1092	95.1978
1093	95.2106
1094	95.2234
1095	95.2361
1096	95.2487
1097	95.2614
1098	95.2739
1099	95.2865
1100	95.299
